player1,player2,playerid1,playerid2,deckcode1,deckcode2,characters1,characters2,score1,score2,week_game,isDrop,isBye,isTie,isIncluded,isMirror,server,matchNum,week,game
ziauwi,BYE,374,,GdHT4BgOEvFT4RsPCgFy9VgQFkFx9rQRDDKhBMcZDaJhi9ERDqICFDgSFDKC3TkeIsEB,,Black Serpent Knight: Rockbreaker Ax\\Frost Operative\\La Signora,,1,,1\\1,,TRUE,,,FALSE,AS,1,1,1
kritan,ぺとる,75,120,IRBR8hkPICCy9BgPIUCB9iIPGWExupMbDKIQA8ogDDKgBtQgFGGhzEocDcHg1PEdD0AA,IRBh8dUPAkCB9NcPHVBw9mQPCWBw+ZcPFZFxB1cTGcExPJMQC8FAPrQTFOGg1NsdD0AA,Escoffier\\Hydro Tulpa\\Lyney,Gaming\\Kaedehara Kazuha\\Sethos,1,0,1\\1,,,,TRUE,FALSE,AS,2,1,1
VPNilou,みなみ,290,105,IRBR8hkPICCy9BgPIUCB9iIPGWExupMbDKIQA8ogDDKgBtQgFGGhzEocDcHg1PEdD0AA,ACCh4pcPFkDB9JoPGWAR9pEUG8FyTBAYIaEBirkaG+GRrjchEzJyExwhIeLBHucdDkAA,Escoffier\\Hydro Tulpa\\Lyney,Freminet\\Furina\\Xingqiu,1,0,1\\1,,,,TRUE,FALSE,AS,3,1,1
Ianradtan,DarkShrine,59,28,ISBR8xkPIDCy9BgPIUGBuiIbGaIxA5MgDDJgBMYgDEKgBsogDWHgzPEcD8EQ1PIdD0AA,HZDh9LwPAUFBTL4UHsERiuEYCaFxujMbGaLxA7kgGzKQBMkgDEKRBlkgFWKSBx0gHnAA,Escoffier\\Hydro Tulpa\\Lyney,Amber\\Mavuika\\Mualani,1,0,1\\1,,,,TRUE,FALSE,AS,4,1,1
Огурчик238,SOMU,279,267,G0AhxsYMAGChycgMHJCA0Y4NCBLgHZ0PCWHRAjAQEyEBilcYFaFwC78QC7Hw1MQdDEAA,IaBR3hkPIBCy8RgPISCB8iIPCUBw9JcPFWFxupMbGaIwA7UgCzJRBjYgE2Fg1ModDEAA,Arlecchino\\Golden Wolflord\\Xingqiu,Escoffier\\Hydro Tulpa\\Lyney,1,0,1\\1,,,,TRUE,FALSE,AS,5,1,1
Buer,zay,349,375,A5BgyQQNFBAB0UQNCKBg9IYPCUBx9jAPE2EBCDMQFYFxO1cTC7Hwir8YDKFA1MQdDEAA,H6DByXMMFpHBh3wYF3LBHTMPGkCx9KsYHKERisEbC6HR6DUeE4FRzIUcGMFR1ModHEAA,Chongyun\\Mirror Maiden\\Sayu,Furina\\Guardian of Apep's Oasis\\Lord of Eroded Primal Fire,1,0,1\\1,,,,TRUE,FALSE,AS,6,1,1
Paroy,Trion,118,159,IYFSOAohHtDQ55cOFHCB6EgOGIAh9IIPG2Bx9qATDLFAisQYDKGQ1MkdDUEQ3NEdE8AA,IZBh6bIOGKDB6o8PGxBQ8ZcPCSBw8qQPCkBB9FcPFVBx9jUgE0JQBtkgDWGQ1N4dDkAA,Escoffier\\Ifa\\Shikanoin Heizou,Gaming\\Golden Wolflord\\Navia,1,0,1\\1,,,,TRUE,FALSE,AS,7,1,1
ルナ,Kanon,342,297,A0BQ9BodHjHh0/EdH7ER+LcfG4JwA8YQDKFgC8kWDJGQadAcDcEA1NEdDUER3FodD8AA,AWFxCFwQGoFRO2MUFsExaEgYFKGBircZG2GB07gfC4HRClgWDJFgacYcDVEB1OcdD8AA,Fischl\\Gluttonous Yumkasaur Mountain King\\Rhodeia of Loch,Abyss Lector: Violet Lightning\\Hu Tao\\Kuki Shinobu,0,0,1\\1,,,TRUE,TRUE,FALSE,AS,8,1,1
猩猩緋,Suuna,236,334,H3HBh3MYFoHBo3wcFzHB56shGtCx9MEPHEERijUYE6FR6IUeGIFRzMocHMGg1MkdGEAA,G5ASyRUVFqDB4nUOFiExiYAPFGCB9kgWG4FxircYIKEi0wIRCxFgabYWDJFA1MQdDEAA,Furina\\Guardian of Apep's Oasis\\Lord of Eroded Primal Fire,Escoffier\\Furina\\Sigewinne,1,0,1\\1,,,,TRUE,FALSE,AS,9,1,1
ぺとる,BYE,120,,IRBh8dUPAkCB9NcPHVBw9mQPCWBw+ZcPFZFxB1cTGcExPJMQC8FAPrQTFOGg1NsdD0AA,,Gaming\\Kaedehara Kazuha\\Sethos,,1,,1\\2,,TRUE,,,FALSE,AS,10,1,2
SOMU,DarkShrine,267,28,IaBR3hkPIBCy8RgPISCB8iIPCUBw9JcPFWFxupMbGaIwA7UgCzJRBjYgE2Fg1ModDEAA,HZDh9LwPAUFBTL4UHsERiuEYCaFxujMbGaLxA7kgGzKQBMkgDEKRBlkgFWKSBx0gHnAA,Escoffier\\Hydro Tulpa\\Lyney,Amber\\Mavuika\\Mualani,1,0,1\\2,,,,TRUE,FALSE,AS,11,1,2
VPNilou,Огурчик238,290,279,IRBR8hkPICCy9BgPIUCB9iIPGWExupMbDKIQA8ogDDKgBtQgFGGhzEocDcHg1PEdD0AA,G0AhxsYMAGChycgMHJCA0Y4NCBLgHZ0PCWHRAjAQEyEBilcYFaFwC78QC7Hw1MQdDEAA,Escoffier\\Hydro Tulpa\\Lyney,Arlecchino\\Golden Wolflord\\Xingqiu,1,0,1\\2,,,,TRUE,FALSE,AS,12,1,2
Kanon,Suuna,297,334,AWFxCFwQGoFRO2MUFsExaEgYFKGBircZG2GB07gfC4HRClgWDJFgacYcDVEB1OcdD8AA,G5ASyRUVFqDB4nUOFiExiYAPFGCB9kgWG4FxircYIKEi0wIRCxFgabYWDJFA1MQdDEAA,Abyss Lector: Violet Lightning\\Hu Tao\\Kuki Shinobu,Escoffier\\Furina\\Sigewinne,1,0,1\\2,TRUE,,,,FALSE,AS,13,1,2
Trion,みなみ,159,105,IZBh6bIOGKDB6o8PGxBQ8ZcPCSBw8qQPCkBB9FcPFVBx9jUgE0JQBtkgDWGQ1N4dDkAA,ACCh4pcPFkDB9JoPGWAR9pEUG8FyTBAYIaEBirkaG+GRrjchEzJyExwhIeLBHucdDkAA,Gaming\\Golden Wolflord\\Navia,Freminet\\Furina\\Xingqiu,1,0,1\\2,,,,TRUE,FALSE,AS,14,1,2
ziauwi,Ianradtan,374,59,GdHT4BgOEvFT4RsPCgFy9VgQFkFx9rQRDDKhBMcZDaJhi9ERDqICFDgSFDKC3TkeIsEB,ISBR8xkPIDCy9BgPIUGBuiIbGaIxA5MgDDJgBMYgDEKgBsogDWHgzPEcD8EQ1PIdD0AA,Black Serpent Knight: Rockbreaker Ax\\Frost Operative\\La Signora,Escoffier\\Hydro Tulpa\\Lyney,0,1,1\\2,,,,TRUE,FALSE,AS,15,1,2
猩猩緋,Buer,236,349,H3HBh3MYFoHBo3wcFzHB56shGtCx9MEPHEERijUYE6FR6IUeGIFRzMocHMGg1MkdGEAA,A5BgyQQNFBAB0UQNCKBg9IYPCUBx9jAPE2EBCDMQFYFxO1cTC7Hwir8YDKFA1MQdDEAA,Furina\\Guardian of Apep's Oasis\\Lord of Eroded Primal Fire,Chongyun\\Mirror Maiden\\Sayu,1,0,1\\2,,,,TRUE,FALSE,AS,16,1,2
ルナ,zay,342,375,A0BQ9BodHjHh0/EdH7ER+LcfG4JwA8YQDKFgC8kWDJGQadAcDcEA1NEdDUER3FodD8AA,H6DByXMMFpHBh3wYF3LBHTMPGkCx9KsYHKERisEbC6HR6DUeE4FRzIUcGMFR1ModHEAA,Fischl\\Gluttonous Yumkasaur Mountain King\\Rhodeia of Loch,Furina\\Guardian of Apep's Oasis\\Lord of Eroded Primal Fire,0,1,1\\2,,,,TRUE,FALSE,AS,17,1,2
kritan,Paroy,75,118,IRBR8hkPICCy9BgPIUCB9iIPGWExupMbDKIQA8ogDDKgBtQgFGGhzEocDcHg1PEdD0AA,IYFSOAohHtDQ55cOFHCB6EgOGIAh9IIPG2Bx9qATDLFAisQYDKGQ1MkdDUEQ3NEdE8AA,Escoffier\\Hydro Tulpa\\Lyney,Escoffier\\Ifa\\Shikanoin Heizou,1,0,1\\2,,,,TRUE,FALSE,AS,18,1,2
みなみ,BYE,105,,ACCh4pcPFkDB9JoPGWAR9pEUG8FyTBAYIaEBirkaG+GRrjchEzJyExwhIeLBHucdDkAA,,Freminet\\Furina\\Xingqiu,,1,,1\\3,,TRUE,,,FALSE,AS,19,1,3
Paroy,zay,118,375,IYFSOAohHtDQ55cOFHCB6EgOGIAh9IIPG2Bx9qATDLFAisQYDKGQ1MkdDUEQ3NEdE8AA,H6DByXMMFpHBh3wYF3LBHTMPGkCx9KsYHKERisEbC6HR6DUeE4FRzIUcGMFR1ModHEAA,Escoffier\\Ifa\\Shikanoin Heizou,Furina\\Guardian of Apep's Oasis\\Lord of Eroded Primal Fire,0,1,1\\3,,,,TRUE,FALSE,AS,20,1,3
kritan,猩猩緋,75,236,IRBR8hkPICCy9BgPIUCB9iIPGWExupMbDKIQA8ogDDKgBtQgFGGhzEocDcHg1PEdD0AA,H3HBh3MYFoHBo3wcFzHB56shGtCx9MEPHEERijUYE6FR6IUeGIFRzMocHMGg1MkdGEAA,Escoffier\\Hydro Tulpa\\Lyney,Furina\\Guardian of Apep's Oasis\\Lord of Eroded Primal Fire,1,0,1\\3,,,,TRUE,FALSE,AS,21,1,3
VPNilou,Ianradtan,290,59,IRBR8hkPICCy9BgPIUCB9iIPGWExupMbDKIQA8ogDDKgBtQgFGGhzEocDcHg1PEdD0AA,ISBR8xkPIDCy9BgPIUGBuiIbGaIxA5MgDDJgBMYgDEKgBsogDWHgzPEcD8EQ1PIdD0AA,Escoffier\\Hydro Tulpa\\Lyney,Escoffier\\Hydro Tulpa\\Lyney,1,0,1\\3,,,,TRUE,TRUE,AS,22,1,3
Kanon,ziauwi,297,374,AWFxCFwQGoFRO2MUFsExaEgYFKGBircZG2GB07gfC4HRClgWDJFgacYcDVEB1OcdD8AA,GdHT4BgOEvFT4RsPCgFy9VgQFkFx9rQRDDKhBMcZDaJhi9ERDqICFDgSFDKC3TkeIsEB,Abyss Lector: Violet Lightning\\Hu Tao\\Kuki Shinobu,Black Serpent Knight: Rockbreaker Ax\\Frost Operative\\La Signora,1,0,1\\3,,,,TRUE,FALSE,AS,23,1,3
SOMU,Buer,267,349,IaBR3hkPIBCy8RgPISCB8iIPCUBw9JcPFWFxupMbGaIwA7UgCzJRBjYgE2Fg1ModDEAA,A5BgyQQNFBAB0UQNCKBg9IYPCUBx9jAPE2EBCDMQFYFxO1cTC7Hwir8YDKFA1MQdDEAA,Escoffier\\Hydro Tulpa\\Lyney,Chongyun\\Mirror Maiden\\Sayu,1,0,1\\3,,,,TRUE,FALSE,AS,24,1,3
Trion,ぺとる,159,120,IZBh6bIOGKDB6o8PGxBQ8ZcPCSBw8qQPCkBB9FcPFVBx9jUgE0JQBtkgDWGQ1N4dDkAA,IRBh8dUPAkCB9NcPHVBw9mQPCWBw+ZcPFZFxB1cTGcExPJMQC8FAPrQTFOGg1NsdD0AA,Gaming\\Golden Wolflord\\Navia,Gaming\\Kaedehara Kazuha\\Sethos,0,1,1\\3,,,,TRUE,FALSE,AS,25,1,3
Огурчик238,ルナ,279,342,G0AhxsYMAGChycgMHJCA0Y4NCBLgHZ0PCWHRAjAQEyEBilcYFaFwC78QC7Hw1MQdDEAA,A0BQ9BodHjHh0/EdH7ER+LcfG4JwA8YQDKFgC8kWDJGQadAcDcEA1NEdDUER3FodD8AA,Arlecchino\\Golden Wolflord\\Xingqiu,Fischl\\Gluttonous Yumkasaur Mountain King\\Rhodeia of Loch,1,0,1\\3,,,,TRUE,FALSE,AS,26,1,3
ルナ,BYE,342,,A0BQ9BodHjHh0/EdH7ER+LcfG4JwA8YQDKFgC8kWDJGQadAcDcEA1NEdDUER3FodD8AA,,Fischl\\Gluttonous Yumkasaur Mountain King\\Rhodeia of Loch,,1,,1\\4,,TRUE,,,FALSE,AS,27,1,4
VPNilou,kritan,290,75,IRBR8hkPICCy9BgPIUCB9iIPGWExupMbDKIQA8ogDDKgBtQgFGGhzEocDcHg1PEdD0AA,IRBR8hkPICCy9BgPIUCB9iIPGWExupMbDKIQA8ogDDKgBtQgFGGhzEocDcHg1PEdD0AA,Escoffier\\Hydro Tulpa\\Lyney,Escoffier\\Hydro Tulpa\\Lyney,0,1,1\\4,,,,TRUE,TRUE,AS,28,1,4
zay,Ianradtan,375,59,H6DByXMMFpHBh3wYF3LBHTMPGkCx9KsYHKERisEbC6HR6DUeE4FRzIUcGMFR1ModHEAA,ISBR8xkPIDCy9BgPIUGBuiIbGaIxA5MgDDJgBMYgDEKgBsogDWHgzPEcD8EQ1PIdD0AA,Furina\\Guardian of Apep's Oasis\\Lord of Eroded Primal Fire,Escoffier\\Hydro Tulpa\\Lyney,1,0,1\\4,,,,TRUE,FALSE,AS,29,1,4
Kanon,ぺとる,297,120,AWFxCFwQGoFRO2MUFsExaEgYFKGBircZG2GB07gfC4HRClgWDJFgacYcDVEB1OcdD8AA,IRBh8dUPAkCB9NcPHVBw9mQPCWBw+ZcPFZFxB1cTGcExPJMQC8FAPrQTFOGg1NsdD0AA,Abyss Lector: Violet Lightning\\Hu Tao\\Kuki Shinobu,Gaming\\Kaedehara Kazuha\\Sethos,1,0,1\\4,,,,TRUE,FALSE,AS,30,1,4
Огурчик238,猩猩緋,279,236,G0AhxsYMAGChycgMHJCA0Y4NCBLgHZ0PCWHRAjAQEyEBilcYFaFwC78QC7Hw1MQdDEAA,H3HBh3MYFoHBo3wcFzHB56shGtCx9MEPHEERijUYE6FR6IUeGIFRzMocHMGg1MkdGEAA,Arlecchino\\Golden Wolflord\\Xingqiu,Furina\\Guardian of Apep's Oasis\\Lord of Eroded Primal Fire,1,0,1\\4,,,,TRUE,FALSE,AS,31,1,4
SOMU,Trion,267,159,IaBR3hkPIBCy8RgPISCB8iIPCUBw9JcPFWFxupMbGaIwA7UgCzJRBjYgE2Fg1ModDEAA,IZBh6bIOGKDB6o8PGxBQ8ZcPCSBw8qQPCkBB9FcPFVBx9jUgE0JQBtkgDWGQ1N4dDkAA,Escoffier\\Hydro Tulpa\\Lyney,Gaming\\Golden Wolflord\\Navia,0,1,1\\4,,,,TRUE,FALSE,AS,32,1,4
みなみ,Paroy,105,118,ACCh4pcPFkDB9JoPGWAR9pEUG8FyTBAYIaEBirkaG+GRrjchEzJyExwhIeLBHucdDkAA,IYFSOAohHtDQ55cOFHCB6EgOGIAh9IIPG2Bx9qATDLFAisQYDKGQ1MkdDUEQ3NEdE8AA,Freminet\\Furina\\Xingqiu,Escoffier\\Ifa\\Shikanoin Heizou,0,1,1\\4,TRUE,,,,FALSE,AS,33,1,4
Trion,BYE,159,,IZBh6bIOGKDB6o8PGxBQ8ZcPCSBw8qQPCkBB9FcPFVBx9jUgE0JQBtkgDWGQ1N4dDkAA,,Gaming\\Golden Wolflord\\Navia,,1,,1\\5,,TRUE,,,FALSE,AS,34,1,5
ぺとる,SOMU,120,267,IRBh8dUPAkCB9NcPHVBw9mQPCWBw+ZcPFZFxB1cTGcExPJMQC8FAPrQTFOGg1NsdD0AA,IaBR3hkPIBCy8RgPISCB8iIPCUBw9JcPFWFxupMbGaIwA7UgCzJRBjYgE2Fg1ModDEAA,Gaming\\Kaedehara Kazuha\\Sethos,Escoffier\\Hydro Tulpa\\Lyney,0,1,1\\5,,,,TRUE,FALSE,AS,35,1,5
VPNilou,猩猩緋,290,236,IRBR8hkPICCy9BgPIUCB9iIPGWExupMbDKIQA8ogDDKgBtQgFGGhzEocDcHg1PEdD0AA,H3HBh3MYFoHBo3wcFzHB56shGtCx9MEPHEERijUYE6FR6IUeGIFRzMocHMGg1MkdGEAA,Escoffier\\Hydro Tulpa\\Lyney,Furina\\Guardian of Apep's Oasis\\Lord of Eroded Primal Fire,1,0,1\\5,,,,TRUE,FALSE,AS,36,1,5
Огурчик238,zay,279,375,G0AhxsYMAGChycgMHJCA0Y4NCBLgHZ0PCWHRAjAQEyEBilcYFaFwC78QC7Hw1MQdDEAA,H6DByXMMFpHBh3wYF3LBHTMPGkCx9KsYHKERisEbC6HR6DUeE4FRzIUcGMFR1ModHEAA,Arlecchino\\Golden Wolflord\\Xingqiu,Furina\\Guardian of Apep's Oasis\\Lord of Eroded Primal Fire,1,0,1\\5,,,,TRUE,FALSE,AS,37,1,5
ルナ,みなみ,342,105,A0BQ9BodHjHh0/EdH7ER+LcfG4JwA8YQDKFgC8kWDJGQadAcDcEA1NEdDUER3FodD8AA,ACCh4pcPFkDB9JoPGWAR9pEUG8FyTBAYIaEBirkaG+GRrjchEzJyExwhIeLBHucdDkAA,Fischl\\Gluttonous Yumkasaur Mountain King\\Rhodeia of Loch,Freminet\\Furina\\Xingqiu,1,0,1\\5,,,,TRUE,FALSE,AS,38,1,5
kritan,Kanon,75,297,IRBR8hkPICCy9BgPIUCB9iIPGWExupMbDKIQA8ogDDKgBtQgFGGhzEocDcHg1PEdD0AA,AWFxCFwQGoFRO2MUFsExaEgYFKGBircZG2GB07gfC4HRClgWDJFgacYcDVEB1OcdD8AA,Escoffier\\Hydro Tulpa\\Lyney,Abyss Lector: Violet Lightning\\Hu Tao\\Kuki Shinobu,1,0,1\\5,,,,TRUE,FALSE,AS,39,1,5
Ianradtan,Paroy,59,118,ISBR8xkPIDCy9BgPIUGBuiIbGaIxA5MgDDJgBMYgDEKgBsogDWHgzPEcD8EQ1PIdD0AA,IYFSOAohHtDQ55cOFHCB6EgOGIAh9IIPG2Bx9qATDLFAisQYDKGQ1MkdDUEQ3NEdE8AA,Escoffier\\Hydro Tulpa\\Lyney,Escoffier\\Ifa\\Shikanoin Heizou,1,0,1\\5,,,,TRUE,FALSE,AS,40,1,5
Unluck,neverarty,162,346,A0BhyUAMAJBB0UQNFBBA2oYPCEBg9JcPE2AB9jAQE4ExCFcTFbFwO78UC8HwisQQDLAA,IRBR8hkPICCy9BgPIUCB9iIPGWExupMbDKIQA8ogDDKgBtQgFGGhzEocDcHg1PEdD0AA,Chongyun\\Mirror Maiden\\Sayu,Escoffier\\Hydro Tulpa\\Lyney,0,1,1\\1,,,,TRUE,FALSE,EU,1,1,1
Rafu,Rikka,126,130,HUDi9AsTHLHRTOEUHsEQipcYCqFAuqQbG6KRA7kgDDKABMggDGKQBskRDRFw3NsdD8AA,H3HBh3MNFsHBOnwVF6HBiKshGtCx9MEPHEERijUYE6FR6IUeGIFRzMocHMGg1MkdGEAA,Hydro Tulpa\\Kachina\\Mavuika,Furina\\Guardian of Apep's Oasis\\Lord of Eroded Primal Fire,1,0,1\\1,,,,TRUE,FALSE,EU,2,1,1
DarkShrine,Ilyandro,28,60,IUFgSy0UArGxTJEUGcERikgYIaGyrhsaG+GR07kdIbHC2xwhITLQE+ohDuKgHvQdD0AA,IRBR8hkPICCy9BgPIUCB9iIPGWExupMbDKIQA8ogDDKgBtQgFGGhzEocDcHg1PEdD0AA,Albedo\\Gaming\\Noelle,Escoffier\\Hydro Tulpa\\Lyney,1,0,1\\1,,,,TRUE,FALSE,EU,3,1,1
Buer,Fuzzy,349,366,AvAQ7wcPABBQ8ZcPCTBx85MPGUAw9LUPC2BQ9r0QCyHRusMbDaHwDN8QDsEA1OAdDkAA,HMDh7McPERCR8ZMPHyAh8vIPGUDh9J4PC2BQ9rUbDaFAutQTDeFwPtscDsGw1OsdDkAA,Kamisato Ayaka\\Shenhe\\Yae Miko,Emilie\\Kinich\\Lyney,1,0,1\\1,,,,TRUE,FALSE,EU,4,1,1
Огурчик238,StarDuck,279,318,G2EhNsYMAHChx8ghHNCA9I4PCEDg9p0PCWHRAlcQCyEwirMYC6HAC7wQC7Hw1L8dE0AA,GPDR4BUOEQDg9pcPCWFxilcYFaFwE8YRDDFg3MkdDMGQ1NEdDUEQA9AQDTAA9d8NDdAA,Arlecchino\\Golden Wolflord\\Xingqiu,Frost Operative\\La Signora\\Thunder Manifestation,1,0,1\\1,,,,TRUE,FALSE,EU,5,1,1
